id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1447324603,ABOUAMARA,MOUNA,OXYCODONE-ACETAMINOPHEN,3784.98
1447324603,ABOUAMARA,MOUNA,PANTOPRAZOLE SODIUM,162.24
1447324603,ABOUAMARA,MOUNA,POTASSIUM CHLORIDE,596.27
1447324603,ABOUAMARA,MOUNA,TAMOXIFEN CITRATE,455.0
1447324603,ABOUAMARA,MOUNA,VENLAFAXINE HCL ER,84.58
1447324603,ABOUAMARA,MOUNA,XARELTO,4383.45
1558319855,ABOUASALEH,RAGHAN,ALENDRONATE SODIUM,215.47
1558319855,ABOUASALEH,RAGHAN,ALLOPURINOL,168.01
1558319855,ABOUASALEH,RAGHAN,ALPRAZOLAM,153.86
1558319855,ABOUASALEH,RAGHAN,AMLODIPINE BESYLATE,660.91
1558319855,ABOUASALEH,RAGHAN,ATENOLOL,162.08
1558319855,ABOUASALEH,RAGHAN,ATORVASTATIN CALCIUM,1290.67
1558319855,ABOUASALEH,RAGHAN,AZITHROMYCIN,214.79
1558319855,ABOUASALEH,RAGHAN,BD ULTRA-FINE PEN NEEDLE,575.62
1558319855,ABOUASALEH,RAGHAN,BUPROPION HCL SR,504.28
1558319855,ABOUASALEH,RAGHAN,CITALOPRAM HBR,161.24
1558319855,ABOUASALEH,RAGHAN,CLOPIDOGREL,175.57
1558319855,ABOUASALEH,RAGHAN,CRESTOR,5452.14
1558319855,ABOUASALEH,RAGHAN,ENALAPRIL MALEATE,422.58
1558319855,ABOUASALEH,RAGHAN,ESCITALOPRAM OXALATE,241.22
1558319855,ABOUASALEH,RAGHAN,FLUOXETINE HCL,193.05
1558319855,ABOUASALEH,RAGHAN,FLUTICASONE PROPIONATE,367.59
1558319855,ABOUASALEH,RAGHAN,FUROSEMIDE,118.68
1558319855,ABOUASALEH,RAGHAN,HYDROCHLOROTHIAZIDE,319.65
1558319855,ABOUASALEH,RAGHAN,JANUVIA,9639.98
1558319855,ABOUASALEH,RAGHAN,LABETALOL HCL,407.62
1558319855,ABOUASALEH,RAGHAN,LAMOTRIGINE,160.89
1558319855,ABOUASALEH,RAGHAN,LEVOTHYROXINE SODIUM,2493.07
1558319855,ABOUASALEH,RAGHAN,LISINOPRIL,555.45
1558319855,ABOUASALEH,RAGHAN,LISINOPRIL-HYDROCHLOROTHIAZIDE,55.09
1558319855,ABOUASALEH,RAGHAN,LOSARTAN POTASSIUM,791.85
1558319855,ABOUASALEH,RAGHAN,LOSARTAN-HYDROCHLOROTHIAZIDE,324.73
1558319855,ABOUASALEH,RAGHAN,LOVASTATIN,200.86
1558319855,ABOUASALEH,RAGHAN,METFORMIN HCL,412.32
1558319855,ABOUASALEH,RAGHAN,METFORMIN HCL ER,42.82
1558319855,ABOUASALEH,RAGHAN,METOPROLOL SUCCINATE,739.04
1558319855,ABOUASALEH,RAGHAN,METOPROLOL TARTRATE,173.45
1558319855,ABOUASALEH,RAGHAN,MONTELUKAST SODIUM,886.72
1558319855,ABOUASALEH,RAGHAN,OMEPRAZOLE,1236.98
1558319855,ABOUASALEH,RAGHAN,OXYBUTYNIN CHLORIDE,327.24
1558319855,ABOUASALEH,RAGHAN,PANTOPRAZOLE SODIUM,494.72
1558319855,ABOUASALEH,RAGHAN,POTASSIUM CHLORIDE,611.05
1558319855,ABOUASALEH,RAGHAN,PRAVASTATIN SODIUM,1335.24
1558319855,ABOUASALEH,RAGHAN,PROAIR HFA,944.67
1558319855,ABOUASALEH,RAGHAN,RALOXIFENE HCL,3014.59
1558319855,ABOUASALEH,RAGHAN,SERTRALINE HCL,309.47
1558319855,ABOUASALEH,RAGHAN,SIMVASTATIN,1116.48
1558319855,ABOUASALEH,RAGHAN,SYNTHROID,909.47
1558319855,ABOUASALEH,RAGHAN,TRAMADOL HCL,56.7
1558319855,ABOUASALEH,RAGHAN,VALSARTAN,960.94
1558319855,ABOUASALEH,RAGHAN,WARFARIN SODIUM,416.2
1558319855,ABOUASALEH,RAGHAN,ZETIA,11255.05
1558319855,ABOUASALEH,RAGHAN,ZOLPIDEM TARTRATE,338.63
1184790909,ABOUASSALY,MICHAEL,ADVAIR DISKUS,11781.58
1184790909,ABOUASSALY,MICHAEL,ALENDRONATE SODIUM,93.39
1184790909,ABOUASSALY,MICHAEL,ALLOPURINOL,879.41
1184790909,ABOUASSALY,MICHAEL,ALPRAZOLAM,882.26
1184790909,ABOUASSALY,MICHAEL,AMIODARONE HCL,237.49
1184790909,ABOUASSALY,MICHAEL,AMITRIPTYLINE HCL,1437.87
1184790909,ABOUASSALY,MICHAEL,AMLODIPINE BESYLATE,1349.96
1184790909,ABOUASSALY,MICHAEL,AMLODIPINE BESYLATE-BENAZEPRIL,1319.8
1184790909,ABOUASSALY,MICHAEL,AMOXICILLIN,40.88
1184790909,ABOUASSALY,MICHAEL,AMOXICILLIN-CLAVULANATE POTASS,162.25
1184790909,ABOUASSALY,MICHAEL,ANDROGEL,10239.92
1184790909,ABOUASSALY,MICHAEL,ATENOLOL,473.14
1184790909,ABOUASSALY,MICHAEL,ATORVASTATIN CALCIUM,4663.89
1184790909,ABOUASSALY,MICHAEL,AVODART,1962.94
1184790909,ABOUASSALY,MICHAEL,AZITHROMYCIN,484.17
1184790909,ABOUASSALY,MICHAEL,BD ULTRA-FINE PEN NEEDLE,673.64
1184790909,ABOUASSALY,MICHAEL,BENAZEPRIL HCL,529.02
1184790909,ABOUASSALY,MICHAEL,BENICAR,12977.01
1184790909,ABOUASSALY,MICHAEL,BENICAR HCT,4408.7
1184790909,ABOUASSALY,MICHAEL,BISOPROLOL-HYDROCHLOROTHIAZIDE,706.02
1184790909,ABOUASSALY,MICHAEL,BUPROPION HCL SR,1031.74
1184790909,ABOUASSALY,MICHAEL,BUSPIRONE HCL,56.64
1184790909,ABOUASSALY,MICHAEL,BUTALBITAL-ACETAMINOPHEN-CAFFE,490.49
1184790909,ABOUASSALY,MICHAEL,BYSTOLIC,6688.2
1184790909,ABOUASSALY,MICHAEL,CAPTOPRIL,867.17
1184790909,ABOUASSALY,MICHAEL,CARBAMAZEPINE,278.25
1184790909,ABOUASSALY,MICHAEL,CARTIA XT,785.38
1184790909,ABOUASSALY,MICHAEL,CARVEDILOL,694.77
1184790909,ABOUASSALY,MICHAEL,CELECOXIB,4582.88
1184790909,ABOUASSALY,MICHAEL,CEPHALEXIN,223.47
1184790909,ABOUASSALY,MICHAEL,CHLORTHALIDONE,702.95
1184790909,ABOUASSALY,MICHAEL,CIPROFLOXACIN HCL,174.27
1184790909,ABOUASSALY,MICHAEL,CITALOPRAM HBR,1301.21
1184790909,ABOUASSALY,MICHAEL,CLONAZEPAM,662.89
1184790909,ABOUASSALY,MICHAEL,CLONIDINE HCL,199.15
1184790909,ABOUASSALY,MICHAEL,CLOPIDOGREL,1156.07
1184790909,ABOUASSALY,MICHAEL,CRESTOR,39596.43
1184790909,ABOUASSALY,MICHAEL,CYCLOBENZAPRINE HCL,266.41
1184790909,ABOUASSALY,MICHAEL,DEXILANT,14275.54
1184790909,ABOUASSALY,MICHAEL,DIGOX,401.91
1184790909,ABOUASSALY,MICHAEL,DIGOXIN,739.22
1184790909,ABOUASSALY,MICHAEL,DILANTIN,1905.07
1184790909,ABOUASSALY,MICHAEL,DILTIAZEM 24HR CD,463.39
1184790909,ABOUASSALY,MICHAEL,DILTIAZEM HCL,709.54
1184790909,ABOUASSALY,MICHAEL,DONEPEZIL HCL,322.14
1184790909,ABOUASSALY,MICHAEL,DOXAZOSIN MESYLATE,462.73
1184790909,ABOUASSALY,MICHAEL,DULOXETINE HCL,6394.32
1184790909,ABOUASSALY,MICHAEL,ENALAPRIL MALEATE,6208.61
1184790909,ABOUASSALY,MICHAEL,ESCITALOPRAM OXALATE,191.18
1184790909,ABOUASSALY,MICHAEL,ESOMEPRAZOLE MAGNESIUM,1792.94
1184790909,ABOUASSALY,MICHAEL,FAMOTIDINE,203.82
1184790909,ABOUASSALY,MICHAEL,FENOFIBRATE,1342.62
1184790909,ABOUASSALY,MICHAEL,FENOFIBRATE,1342.92
1184790909,ABOUASSALY,MICHAEL,FENTANYL,6156.79
1184790909,ABOUASSALY,MICHAEL,FINASTERIDE,579.38
1184790909,ABOUASSALY,MICHAEL,FLUOXETINE HCL,168.74
1184790909,ABOUASSALY,MICHAEL,FLUTICASONE PROPIONATE,1277.79
1184790909,ABOUASSALY,MICHAEL,FUROSEMIDE,1051.51
1184790909,ABOUASSALY,MICHAEL,GABAPENTIN,3087.66
1184790909,ABOUASSALY,MICHAEL,GLIMEPIRIDE,1271.96
1184790909,ABOUASSALY,MICHAEL,GLIPIZIDE,84.8
1184790909,ABOUASSALY,MICHAEL,GLIPIZIDE ER,95.6
1184790909,ABOUASSALY,MICHAEL,GLYBURIDE,140.49
1184790909,ABOUASSALY,MICHAEL,HUMALOG,4320.51
1184790909,ABOUASSALY,MICHAEL,HYDRALAZINE HCL,159.61
1184790909,ABOUASSALY,MICHAEL,HYDROCHLOROTHIAZIDE,517.58
1184790909,ABOUASSALY,MICHAEL,HYDROCODONE-ACETAMINOPHEN,2223.67
1184790909,ABOUASSALY,MICHAEL,IBANDRONATE SODIUM,1314.05
1184790909,ABOUASSALY,MICHAEL,IBUPROFEN,182.6
1184790909,ABOUASSALY,MICHAEL,INSULIN SYRINGE,552.79
1184790909,ABOUASSALY,MICHAEL,INSULIN SYRINGE,396.14
1184790909,ABOUASSALY,MICHAEL,INVOKANA,6602.52
1184790909,ABOUASSALY,MICHAEL,IRBESARTAN,258.22
1184790909,ABOUASSALY,MICHAEL,ISOSORBIDE MONONITRATE ER,590.24
1184790909,ABOUASSALY,MICHAEL,JALYN,3652.87
1184790909,ABOUASSALY,MICHAEL,JANTOVEN,257.09
1184790909,ABOUASSALY,MICHAEL,KETOCONAZOLE,567.49
1184790909,ABOUASSALY,MICHAEL,KLOR-CON M20,55.37
1184790909,ABOUASSALY,MICHAEL,LANSOPRAZOLE,1479.08
1184790909,ABOUASSALY,MICHAEL,LANTUS,6683.37
1184790909,ABOUASSALY,MICHAEL,LANTUS SOLOSTAR,9376.53
1184790909,ABOUASSALY,MICHAEL,LEVETIRACETAM,372.53
1184790909,ABOUASSALY,MICHAEL,LEVOFLOXACIN,187.89
1184790909,ABOUASSALY,MICHAEL,LEVOTHYROXINE SODIUM,6148.1
1184790909,ABOUASSALY,MICHAEL,LISINOPRIL,658.4
1184790909,ABOUASSALY,MICHAEL,LISINOPRIL-HYDROCHLOROTHIAZIDE,205.41
1184790909,ABOUASSALY,MICHAEL,LORAZEPAM,97.0
1184790909,ABOUASSALY,MICHAEL,LOSARTAN POTASSIUM,2635.91
1184790909,ABOUASSALY,MICHAEL,LOSARTAN-HYDROCHLOROTHIAZIDE,1573.47
1184790909,ABOUASSALY,MICHAEL,MELOXICAM,191.79
1184790909,ABOUASSALY,MICHAEL,METFORMIN HCL,1675.08
1184790909,ABOUASSALY,MICHAEL,METFORMIN HCL ER,6093.35
1184790909,ABOUASSALY,MICHAEL,METOPROLOL SUCCINATE,2392.13
1184790909,ABOUASSALY,MICHAEL,METOPROLOL TARTRATE,1304.92
1184790909,ABOUASSALY,MICHAEL,MIRTAZAPINE,191.56
1184790909,ABOUASSALY,MICHAEL,MONTELUKAST SODIUM,497.6
1184790909,ABOUASSALY,MICHAEL,MUPIROCIN,147.27
1184790909,ABOUASSALY,MICHAEL,MYRBETRIQ,3309.5
1184790909,ABOUASSALY,MICHAEL,NAPROXEN,157.71
1184790909,ABOUASSALY,MICHAEL,NEXIUM,21363.59
1184790909,ABOUASSALY,MICHAEL,NIFEDIPINE ER,427.99
1184790909,ABOUASSALY,MICHAEL,NOVOLIN 70-30,3706.44
1184790909,ABOUASSALY,MICHAEL,NOVOLIN R,1455.46
1184790909,ABOUASSALY,MICHAEL,NOVOLOG MIX 70-30 FLEXPEN,8627.94
1184790909,ABOUASSALY,MICHAEL,OMEPRAZOLE,3141.32
1184790909,ABOUASSALY,MICHAEL,OXCARBAZEPINE,189.03
1184790909,ABOUASSALY,MICHAEL,OXYBUTYNIN CHLORIDE,919.49
1184790909,ABOUASSALY,MICHAEL,OXYBUTYNIN CHLORIDE ER,723.31
1184790909,ABOUASSALY,MICHAEL,OXYCODONE-ACETAMINOPHEN,614.22
1184790909,ABOUASSALY,MICHAEL,PANTOPRAZOLE SODIUM,1684.07
1184790909,ABOUASSALY,MICHAEL,PAROXETINE HCL,3067.02
1184790909,ABOUASSALY,MICHAEL,PHENOBARBITAL,268.62
1184790909,ABOUASSALY,MICHAEL,POLYETHYLENE GLYCOL 3350,312.88
1184790909,ABOUASSALY,MICHAEL,POTASSIUM CHLORIDE,9457.35
1184790909,ABOUASSALY,MICHAEL,POTASSIUM CITRATE ER,3984.02
1184790909,ABOUASSALY,MICHAEL,PRAVASTATIN SODIUM,3197.1
1184790909,ABOUASSALY,MICHAEL,PREDNISONE,307.82
1184790909,ABOUASSALY,MICHAEL,PREMARIN,3494.44
1184790909,ABOUASSALY,MICHAEL,PROAIR HFA,1648.77
1184790909,ABOUASSALY,MICHAEL,PROPAFENONE HCL,362.52
1184790909,ABOUASSALY,MICHAEL,PROPRANOLOL HCL,501.53
1184790909,ABOUASSALY,MICHAEL,PROPRANOLOL HCL ER,1275.72
1184790909,ABOUASSALY,MICHAEL,QUETIAPINE FUMARATE,96.66
1184790909,ABOUASSALY,MICHAEL,QUINAPRIL HCL,148.63
1184790909,ABOUASSALY,MICHAEL,RANITIDINE HCL,116.2
1184790909,ABOUASSALY,MICHAEL,RISPERIDONE,285.76
1184790909,ABOUASSALY,MICHAEL,ROPINIROLE HCL,358.44
1184790909,ABOUASSALY,MICHAEL,SERTRALINE HCL,165.16
1184790909,ABOUASSALY,MICHAEL,SIMVASTATIN,2143.34
1184790909,ABOUASSALY,MICHAEL,SOTALOL,76.0
1184790909,ABOUASSALY,MICHAEL,SPIRONOLACTONE,137.48
1184790909,ABOUASSALY,MICHAEL,SUCRALFATE,1153.61
1184790909,ABOUASSALY,MICHAEL,SULFAMETHOXAZOLE-TRIMETHOPRIM,135.32
1184790909,ABOUASSALY,MICHAEL,SUMATRIPTAN SUCCINATE,1231.83
1184790909,ABOUASSALY,MICHAEL,SYMBICORT,11818.5
1184790909,ABOUASSALY,MICHAEL,SYNTHROID,4349.24
1184790909,ABOUASSALY,MICHAEL,TAMSULOSIN HCL,2891.07
1184790909,ABOUASSALY,MICHAEL,TEGRETOL,1885.44
1184790909,ABOUASSALY,MICHAEL,TERAZOSIN HCL,214.64
1184790909,ABOUASSALY,MICHAEL,TOPIRAMATE,583.85
1184790909,ABOUASSALY,MICHAEL,TRAMADOL HCL,1004.28
1184790909,ABOUASSALY,MICHAEL,TRANDOLAPRIL,86.04
1184790909,ABOUASSALY,MICHAEL,TRAZODONE HCL,224.28
1184790909,ABOUASSALY,MICHAEL,TRIAMCINOLONE ACETONIDE,385.02
1184790909,ABOUASSALY,MICHAEL,TRIAMTERENE-HYDROCHLOROTHIAZID,387.08
1184790909,ABOUASSALY,MICHAEL,VAGIFEM,4613.09
1184790909,ABOUASSALY,MICHAEL,VENLAFAXINE HCL ER,993.09
1184790909,ABOUASSALY,MICHAEL,VENTOLIN HFA,907.08
1184790909,ABOUASSALY,MICHAEL,VERAPAMIL ER,1113.34
1184790909,ABOUASSALY,MICHAEL,VERAPAMIL HCL,711.53
1184790909,ABOUASSALY,MICHAEL,VESICARE,8519.08
1184790909,ABOUASSALY,MICHAEL,WARFARIN SODIUM,2656.01
1184790909,ABOUASSALY,MICHAEL,ZIPRASIDONE HCL,367.97
1184790909,ABOUASSALY,MICHAEL,ZOLPIDEM TARTRATE,226.28
1285804526,ABOUASSALY,ROBERT,ALFUZOSIN HCL ER,226.96
1285804526,ABOUASSALY,ROBERT,AMOXICILLIN-CLAVULANATE POTASS,167.64
1285804526,ABOUASSALY,ROBERT,CEPHALEXIN,129.32
1285804526,ABOUASSALY,ROBERT,CIPROFLOXACIN HCL,511.09
1285804526,ABOUASSALY,ROBERT,FINASTERIDE,2205.22
1285804526,ABOUASSALY,ROBERT,NITROFURANTOIN MONO-MACRO,784.1
1285804526,ABOUASSALY,ROBERT,OXYBUTYNIN CHLORIDE ER,3257.43
1285804526,ABOUASSALY,ROBERT,SULFAMETHOXAZOLE-TRIMETHOPRIM,108.6
1285804526,ABOUASSALY,ROBERT,TAMSULOSIN HCL,7364.34
1063617470,ABOUASSI,HIBA,ATORVASTATIN CALCIUM,310.35
1063617470,ABOUASSI,HIBA,BD ULTRA-FINE PEN NEEDLE,3595.37
1063617470,ABOUASSI,HIBA,GLIMEPIRIDE,260.7
1063617470,ABOUASSI,HIBA,GLIPIZIDE,110.18
1063617470,ABOUASSI,HIBA,GLIPIZIDE ER,565.52
1063617470,ABOUASSI,HIBA,GLUCAGON EMERGENCY KIT,8081.69
1063617470,ABOUASSI,HIBA,HUMALOG KWIKPEN U-100,44027.24
1063617470,ABOUASSI,HIBA,HYDROCORTISONE,654.16
1063617470,ABOUASSI,HIBA,INSULIN SYRINGE,738.34
1063617470,ABOUASSI,HIBA,LANTUS,17473.45
1063617470,ABOUASSI,HIBA,LANTUS SOLOSTAR,22554.16
1063617470,ABOUASSI,HIBA,LEVEMIR FLEXTOUCH,25111.06
1063617470,ABOUASSI,HIBA,LEVOTHYROXINE SODIUM,1974.48
1063617470,ABOUASSI,HIBA,METFORMIN HCL,257.34
1063617470,ABOUASSI,HIBA,METHIMAZOLE,783.68
1063617470,ABOUASSI,HIBA,NOVOLOG,20367.94
1063617470,ABOUASSI,HIBA,NOVOLOG FLEXPEN,20059.57
1063617470,ABOUASSI,HIBA,SYNTHROID,1567.28
1235249772,ABOUBAKR,SALAH,ADVAIR DISKUS,53378.75
1235249772,ABOUBAKR,SALAH,AZELASTINE HCL,1925.58
1235249772,ABOUBAKR,SALAH,AZITHROMYCIN,314.88
1235249772,ABOUBAKR,SALAH,BREO ELLIPTA,8791.29
1235249772,ABOUBAKR,SALAH,DALIRESP,23305.37
1235249772,ABOUBAKR,SALAH,DULERA,15743.49
1235249772,ABOUBAKR,SALAH,FLUTICASONE PROPIONATE,542.68
1235249772,ABOUBAKR,SALAH,LEVOFLOXACIN,93.28
1235249772,ABOUBAKR,SALAH,METHOTREXATE,816.84
1235249772,ABOUBAKR,SALAH,MONTELUKAST SODIUM,2965.2
1235249772,ABOUBAKR,SALAH,OMEPRAZOLE,303.23
1235249772,ABOUBAKR,SALAH,PREDNISONE,1410.08
1235249772,ABOUBAKR,SALAH,PROAIR HFA,10086.13
1235249772,ABOUBAKR,SALAH,QVAR,3841.27
1235249772,ABOUBAKR,SALAH,SINGULAIR,4209.77
1235249772,ABOUBAKR,SALAH,SPIRIVA,103586.54
1235249772,ABOUBAKR,SALAH,SPIRIVA RESPIMAT,9222.27
1235249772,ABOUBAKR,SALAH,SYMBICORT,113471.62
1235249772,ABOUBAKR,SALAH,TUDORZA PRESSAIR,4953.72
1235249772,ABOUBAKR,SALAH,VENTOLIN HFA,1982.3
1265450233,ABOUCHALA,NABIL,SPIRIVA RESPIMAT,4464.2
1265450233,ABOUCHALA,NABIL,SYMBICORT,3243.1
1902981152,ABOUCHEDID,CLAUDE,CARBAMAZEPINE ER,3200.4
1407843873,ABOUD,AMBROSE,ABILIFY,26137.37
1407843873,ABOUD,AMBROSE,ACETAMINOPHEN-CODEINE,2555.62
1407843873,ABOUD,AMBROSE,ADVAIR DISKUS,5949.73
1407843873,ABOUD,AMBROSE,ALENDRONATE SODIUM,395.66
1407843873,ABOUD,AMBROSE,ALLOPURINOL,480.44
1407843873,ABOUD,AMBROSE,ALPRAZOLAM,2495.17
1407843873,ABOUD,AMBROSE,AMITRIPTYLINE HCL,1141.34
1407843873,ABOUD,AMBROSE,AMLODIPINE BESYLATE,1602.24
1407843873,ABOUD,AMBROSE,AMLODIPINE BESYLATE-BENAZEPRIL,263.7
1407843873,ABOUD,AMBROSE,ANASTROZOLE,84.52
1407843873,ABOUD,AMBROSE,ARIPIPRAZOLE,9439.43
1407843873,ABOUD,AMBROSE,ATENOLOL,141.29
1407843873,ABOUD,AMBROSE,ATORVASTATIN CALCIUM,1961.8
1407843873,ABOUD,AMBROSE,AVODART,14357.4
1407843873,ABOUD,AMBROSE,AZITHROMYCIN,1128.22
1407843873,ABOUD,AMBROSE,AZOR,3998.38
1407843873,ABOUD,AMBROSE,BACLOFEN,876.27
1407843873,ABOUD,AMBROSE,BD ULTRA-FINE PEN NEEDLE,1420.34
1407843873,ABOUD,AMBROSE,BENAZEPRIL HCL,89.26
1407843873,ABOUD,AMBROSE,BENICAR,9959.85
1407843873,ABOUD,AMBROSE,BETAMETHASONE DIPROPIONATE,441.68
1407843873,ABOUD,AMBROSE,BICALUTAMIDE,2858.12
1407843873,ABOUD,AMBROSE,BISOPROLOL-HYDROCHLOROTHIAZIDE,107.94
1407843873,ABOUD,AMBROSE,BUMETANIDE,1266.38
1407843873,ABOUD,AMBROSE,BUPROPION HCL SR,793.03
1407843873,ABOUD,AMBROSE,BUPROPION XL,1917.47
1407843873,ABOUD,AMBROSE,BYSTOLIC,8196.64
1407843873,ABOUD,AMBROSE,CARISOPRODOL,595.36
1407843873,ABOUD,AMBROSE,CARTIA XT,605.11
1407843873,ABOUD,AMBROSE,CARVEDILOL,442.11
1407843873,ABOUD,AMBROSE,CEFPROZIL,594.26
1407843873,ABOUD,AMBROSE,CEFUROXIME,2047.18
1407843873,ABOUD,AMBROSE,CELECOXIB,7974.59
1407843873,ABOUD,AMBROSE,CEPHALEXIN,319.14
1407843873,ABOUD,AMBROSE,CILOSTAZOL,285.11
1407843873,ABOUD,AMBROSE,CIPROFLOXACIN HCL,514.61
1407843873,ABOUD,AMBROSE,CITALOPRAM HBR,345.66
1407843873,ABOUD,AMBROSE,CLONAZEPAM,767.72
1407843873,ABOUD,AMBROSE,CLOPIDOGREL,458.65
1407843873,ABOUD,AMBROSE,CLOTRIMAZOLE,1433.93
1407843873,ABOUD,AMBROSE,COMBIVENT RESPIMAT,3451.27
1407843873,ABOUD,AMBROSE,COREG CR,4639.97
1407843873,ABOUD,AMBROSE,CRESTOR,25953.16
1407843873,ABOUD,AMBROSE,CYCLOBENZAPRINE HCL,301.37
1407843873,ABOUD,AMBROSE,DEXTROAMPHETAMINE-AMPHETAMINE,1047.55
1407843873,ABOUD,AMBROSE,DIAZEPAM,611.81
1407843873,ABOUD,AMBROSE,DICLOFENAC SODIUM,4578.94
1407843873,ABOUD,AMBROSE,DICYCLOMINE HCL,224.46
1407843873,ABOUD,AMBROSE,DIPHENHYDRAMINE HCL,1335.61
1407843873,ABOUD,AMBROSE,DIPHENOXYLATE-ATROPINE,647.04
1407843873,ABOUD,AMBROSE,DONEPEZIL HCL,119.5
1407843873,ABOUD,AMBROSE,DOXAZOSIN MESYLATE,413.38
1407843873,ABOUD,AMBROSE,DULOXETINE HCL,4424.8
1407843873,ABOUD,AMBROSE,DUTASTERIDE,3108.48
1407843873,ABOUD,AMBROSE,ELIQUIS,3703.48
1407843873,ABOUD,AMBROSE,ENALAPRIL MALEATE,802.67
1407843873,ABOUD,AMBROSE,EPIPEN 2-PAK,8423.04
1407843873,ABOUD,AMBROSE,ESCITALOPRAM OXALATE,159.82
1407843873,ABOUD,AMBROSE,ESOMEPRAZOLE MAGNESIUM,7029.81
1407843873,ABOUD,AMBROSE,ESTRADIOL,96.02
1407843873,ABOUD,AMBROSE,EXELON,8668.32
1407843873,ABOUD,AMBROSE,FENTANYL,4412.55
1407843873,ABOUD,AMBROSE,FINASTERIDE,525.36
1407843873,ABOUD,AMBROSE,FLUCONAZOLE,745.45
1407843873,ABOUD,AMBROSE,FLUOXETINE HCL,2026.66
1407843873,ABOUD,AMBROSE,FLUTICASONE PROPIONATE,102.57
1407843873,ABOUD,AMBROSE,FUROSEMIDE,179.57
1407843873,ABOUD,AMBROSE,GABAPENTIN,5113.3
1407843873,ABOUD,AMBROSE,GENERLAC,289.52
1407843873,ABOUD,AMBROSE,GLIMEPIRIDE,2119.28
1407843873,ABOUD,AMBROSE,GLIPIZIDE,226.28
1407843873,ABOUD,AMBROSE,GLIPIZIDE ER,585.87
1407843873,ABOUD,AMBROSE,GLUMETZA,65932.1
1407843873,ABOUD,AMBROSE,GLYBURIDE,580.14
1407843873,ABOUD,AMBROSE,HYDROCHLOROTHIAZIDE,532.07
1407843873,ABOUD,AMBROSE,HYDROCODONE-ACETAMINOPHEN,25843.02
1407843873,ABOUD,AMBROSE,HYDROCODONE-IBUPROFEN,813.3
1407843873,ABOUD,AMBROSE,HYDROXYZINE HCL,276.13
1407843873,ABOUD,AMBROSE,IBUPROFEN,325.38
1407843873,ABOUD,AMBROSE,INSULIN SYRINGE,248.19
1407843873,ABOUD,AMBROSE,INSULIN SYRINGE,411.46
1407843873,ABOUD,AMBROSE,JALYN,4108.81
1407843873,ABOUD,AMBROSE,JANUMET,27055.19
1407843873,ABOUD,AMBROSE,JANUMET XR,5224.53
1407843873,ABOUD,AMBROSE,JANUVIA,20027.25
1407843873,ABOUD,AMBROSE,LANTUS,7667.49
1407843873,ABOUD,AMBROSE,LANTUS SOLOSTAR,30957.77
1407843873,ABOUD,AMBROSE,LETROZOLE,973.83
1407843873,ABOUD,AMBROSE,LEVEMIR,7006.9
1407843873,ABOUD,AMBROSE,LEVEMIR FLEXTOUCH,35816.95
1407843873,ABOUD,AMBROSE,LEVETIRACETAM,176.67
1407843873,ABOUD,AMBROSE,LEVOTHYROXINE SODIUM,5261.36
1407843873,ABOUD,AMBROSE,LISINOPRIL,2075.85
1407843873,ABOUD,AMBROSE,LISINOPRIL-HYDROCHLOROTHIAZIDE,504.41
1407843873,ABOUD,AMBROSE,LOPERAMIDE,195.64
1407843873,ABOUD,AMBROSE,LORAZEPAM,544.02
1407843873,ABOUD,AMBROSE,LOSARTAN POTASSIUM,621.15
1407843873,ABOUD,AMBROSE,LOSARTAN-HYDROCHLOROTHIAZIDE,517.38
1407843873,ABOUD,AMBROSE,LOVASTATIN,206.8
1407843873,ABOUD,AMBROSE,LYRICA,27851.57
1407843873,ABOUD,AMBROSE,MECLIZINE HCL,559.21
1407843873,ABOUD,AMBROSE,MEGESTROL ACETATE,302.47
1407843873,ABOUD,AMBROSE,MELOXICAM,1531.16
1407843873,ABOUD,AMBROSE,MEMANTINE HCL,2818.84
1407843873,ABOUD,AMBROSE,METFORMIN HCL,2235.95
1407843873,ABOUD,AMBROSE,METFORMIN HCL ER,1359.17
1407843873,ABOUD,AMBROSE,METHOTREXATE,884.7
1407843873,ABOUD,AMBROSE,METHYLPREDNISOLONE,823.09
1407843873,ABOUD,AMBROSE,METOCLOPRAMIDE HCL,150.62
1407843873,ABOUD,AMBROSE,METOLAZONE,584.88
1407843873,ABOUD,AMBROSE,METOPROLOL SUCCINATE,2803.51
1407843873,ABOUD,AMBROSE,METOPROLOL TARTRATE,492.25
1407843873,ABOUD,AMBROSE,METRONIDAZOLE,52.24
1407843873,ABOUD,AMBROSE,MONTELUKAST SODIUM,941.7
1407843873,ABOUD,AMBROSE,MORPHINE SULFATE ER,3240.28
1407843873,ABOUD,AMBROSE,MYRBETRIQ,5917.23
1407843873,ABOUD,AMBROSE,NAMENDA,13305.57
1407843873,ABOUD,AMBROSE,NAPROXEN,146.96
1407843873,ABOUD,AMBROSE,NASONEX,3840.15
1407843873,ABOUD,AMBROSE,NEXIUM,36303.66
1407843873,ABOUD,AMBROSE,NOVOLOG,4310.29
1407843873,ABOUD,AMBROSE,NYSTATIN,491.86
1407843873,ABOUD,AMBROSE,NYSTATIN-TRIAMCINOLONE,5758.85
1407843873,ABOUD,AMBROSE,OMEPRAZOLE,2912.65
1407843873,ABOUD,AMBROSE,ONGLYZA,5208.58
